"type","rating","rat_detail","rat_year","rat_type","name","capacity","current","remain","waiting","phone","addr_si","addr_gu","addr_st","addr_old","lon_x","lat_y"
"방문요양","B","우수","2016","절대평가","늘사랑 재가복지센터",NA,NA,0,0,"02-2066-2009","서울특별시","양천구","신목로 9 1동203호","신정동",NA,NA
"방문요양","B","우수","2016","절대평가","늘사랑재가방문복지센터",NA,NA,0,0,"070-8832-5623","서울특별시","강서구","양천로57길 36 110호","가양동, 가양5단지아파트 A상가",NA,NA
"방문요양","B","우수","2016","절대평가","다비다 노인복지센터",NA,NA,0,0,"02-584-5275","서울특별시","서초구","방배천로2안길 103","방배동, 1층",NA,NA
"방문요양","B","우수","2016","절대평가","다선방문요양센터",NA,NA,0,0,"02-6140-5325","서울특별시","성북구","월계로8길 23","하월곡동",NA,NA
"방문요양","B","우수","2016","절대평가","닥터홈케어",NA,NA,0,0,"02-877-8711","서울특별시","관악구","봉천로 546","봉천동",NA,NA
"방문요양","B","우수","2016","절대평가","대건 재가복지센터",NA,NA,0,0,"02-334-2771","서울특별시","마포구","동교로9길 33","망원동, 2층",NA,NA
"방문요양","B","우수","2016","절대평가","돌보인방문요양센터 잠실점",NA,NA,0,0,"070-7787-7600","서울특별시","송파구","백제고분로39길 25 201호","석촌동",NA,NA
"방문요양","B","우수","2016","절대평가","돌보인방문요양센터관악점",NA,NA,0,0,"02-889-7940","서울특별시","관악구","봉천로 388 2층","봉천동, 성원빌딩",NA,NA
"방문요양","B","우수","2016","절대평가","동대문구노인복지센터",NA,NA,0,0,"02-2213-9090","서울특별시","동대문구","한천로 189 4층","장안동, 중흥빌딩",40.9171962,-73.7639729
"방문요양","B","우수","2016","절대평가","동훈재가노인복지센터",NA,NA,0,0,"02-931-1511","서울특별시","노원구","상계2동 387번지 17호 2층",NA,NA,NA
"방문요양","B","우수","2016","절대평가","두손실버케어센타",NA,NA,0,0,"02-477-1260","서울특별시","송파구","토성로 38-6","풍납동, 한강극동아파트 상가 105호",NA,NA
"방문요양","B","우수","2016","절대평가","로뎀재가노인복지센터",NA,NA,0,0,"02-387-2645","서울특별시","은평구","연서로19길 12","갈현동",NA,NA
"방문요양","B","우수","2016","절대평가","마음플러스 방문요양센터",NA,NA,0,0,"02-433-5505","서울특별시","중랑구","용마산로117길 48 2층","신내동",NA,NA
"방문요양","B","우수","2016","절대평가","맑은숲돌봄협동조합",NA,NA,0,0,"02-936-3737","서울특별시","노원구","상계로18길 6 2층","상계동",NA,NA
"방문요양","B","우수","2016","절대평가","메디재가노인센타",NA,NA,0,0,"02-421-9877","서울특별시","송파구","가락로19길 19","송파동",NA,NA
"방문요양","B","우수","2016","절대평가","면목재가노인복지센터",NA,NA,0,0,"02-436-0148","서울특별시","중랑구","상봉로 7","면목동",NA,NA
"방문요양","B","우수","2016","절대평가","미래복지법인",NA,NA,0,0,"02-938-9151","서울특별시","노원구","동일로174길 32 2층","공릉동",NA,NA
"방문요양","B","우수","2016","절대평가","민들레노인복지센터",NA,NA,0,0,"02-856-9088","서울특별시","구로구","구로동로18길 30","구로동",NA,NA
"방문요양","B","우수","2016","절대평가","방문천사비지팅엔젤스동대문지점",NA,NA,0,0,"02-2213-0072","서울특별시","동대문구","한천로 137 2층","답십리동",NA,NA
"방문요양","B","우수","2016","절대평가","베데스다 재가장기요양기관",NA,NA,0,0,"02-875-6078","서울특별시","관악구","봉천로 271","봉천동",NA,NA
"방문요양","B","우수","2016","절대평가","벽산재가복지센터",NA,NA,0,0,"070-8625-7893","서울특별시","서대문구","세검정로1길 95 115동201호","홍은동",NA,NA
"방문요양","B","우수","2016","절대평가","부모사랑 사회복지센터",NA,NA,0,0,"02-909-0213","서울특별시","노원구","월계로 338 상가A동501호","월계동, 신도브래뉴",NA,NA
"방문요양","B","우수","2016","절대평가","사당노인복지센터",NA,NA,0,0,"02-521-4334","서울특별시","서초구","방배천로6길 38","방배동",NA,NA
"방문요양","B","우수","2016","절대평가","사랑노인복지센터",NA,NA,0,0,"02-972-9092","서울특별시","노원구","동일로180길 48-9 201호","공릉동, 광덕상가",NA,NA
"방문요양","B","우수","2016","절대평가","삼동재가방문요양센터",NA,NA,0,0,"02-987-1064","서울특별시","강북구","한천로105길 24 202동B1호","번동",NA,NA
"방문요양","B","우수","2016","절대평가","삼양재가요양센터",NA,NA,0,0,"02-3476-8865","서울특별시","중랑구","동일로109길 56-17","면목동, 지하1층",NA,NA
"방문요양","B","우수","2016","절대평가","새사랑노인복지센터",NA,NA,0,0,"02-869-9552","서울특별시","구로구","구로중앙로7길 28 106호","구로동, 극동상가",NA,NA
"방문요양","B","우수","2014","상대평가","새서울요양기관",NA,NA,0,0,"02-3662-4959","서울특별시","강서구","공항대로39길 74 204호","등촌동, 등촌5단지주공아파트",NA,NA
"방문요양","B","우수","2014","상대평가","샬롬노인복지센터",NA,NA,0,0,"02-6014-8090","서울특별시","광진구","구의로 34","구의동, 1층",NA,NA
"방문요양","B","우수","2016","절대평가","샬롬노인요양재가센터",NA,NA,0,0,"02-735-8310","서울특별시","종로구","통일로 156-1 2층","교남동",NA,NA
"방문요양","B","우수","2014","상대평가","샬롬재가노인복지센터",NA,NA,0,0,"02-6401-8600","서울특별시","성동구","아차산로 116","성수동2가, 삼연빌딩 309호",NA,NA
"방문요양","B","우수","2016","절대평가","서래노인요양센터",NA,NA,0,0,"02-939-0079","서울특별시","강북구","오현로28길 19","번동",NA,NA
"방문요양","B","우수","2014","상대평가","서울 종합간호요양센터",NA,NA,0,0,"02-701-9963","서울특별시","마포구","숭문길 58 201호","염리동, 삼성래미안아파트상가",NA,NA
"방문요양","B","우수","2014","상대평가","서울노인복지센터",NA,NA,0,0,"02-2651-9119","서울특별시","양천구","목동동로 130 213호","신정동, 목동아파트 14단지 상가에이동",NA,NA
"방문요양","B","우수","2016","절대평가","서울중구지역자활센터",NA,NA,0,0,"02-754-2228","서울특별시","중구","난계로 127 2층","신당동",NA,NA
"방문요양","B","우수","2016","절대평가","섬김재가복지센터",NA,NA,0,0,"02-825-0050","서울특별시","동작구","성대로1길 18","상도동",NA,NA
"방문요양","B","우수","2014","상대평가","성심복지센터",NA,NA,0,0,"02-2243-2303","서울특별시","동대문구","망우로 122-1","휘경동, 4층",NA,NA
"방문요양","B","우수","2016","절대평가","송파노인복지센터",NA,NA,0,0,"02-2202-3677","서울특별시","송파구","백제고분로41길 19-24","송파동, 신원빌딩 2층",37.5070806,127.1063975
"방문요양","B","우수","2016","절대평가","시온성재가복지센터",NA,NA,0,0,"070-7633-7586","서울특별시","강서구","남부순환로9길 27","공항동",NA,NA
"방문요양","B","우수","2016","절대평가","신목동 노인복지센터",NA,NA,0,0,"02-2698-6677","서울특별시","양천구","중앙로 291","신월동",NA,NA
"방문요양","B","우수","2016","절대평가","실로암요양보호센터",NA,NA,0,0,"02-823-2585","서울특별시","동작구","매봉로 134 2층201호","본동, 본동신동아아파트 상가",NA,NA
"방문요양","B","우수","2016","절대평가","양지재가복지센터",NA,NA,0,0,"02-2684-4238","서울특별시","구로구","개봉로20길 6 상가1동205호","개봉동, 현대아파트",NA,NA
"방문요양","B","우수","2016","절대평가","어르신모시는사람들",NA,NA,0,0,"02-6449-4200","서울특별시","관악구","난곡로 246 2층","신림동, 해천빌딩",NA,NA
"방문요양","B","우수","2016","절대평가","어르신이 편안한 재가요양센터",NA,NA,0,0,"02-2694-3357","서울특별시","양천구","은행정로 93 3층","신정동",NA,NA
"방문요양","B","우수","2016","절대평가","에덴노인복지센터",NA,NA,0,0,"02-864-6563","서울특별시","구로구","구로동로7길 63","가리봉동",37.4863741,126.8831316
"방문요양","B","우수","2016","절대평가","에이원 홈케어센터",NA,NA,0,0,"02-529-1223","서울특별시","서초구","동산로 68 4층407호","양재동, 창성빌딩",NA,NA
"방문요양","B","우수","2014","상대평가","엔젤홈케어성북지사",NA,NA,0,0,"02-922-7366","서울특별시","성북구","보문로 181-1 2층","삼선동4가",38.8759356,-90.7331711
"방문요양","B","우수","2016","절대평가","엠씨노인복지센터",NA,NA,0,0,"02-6339-3474","서울특별시","강동구","진황도로 12 지층143호호","천호동, 코오롱상가",NA,NA
"방문요양","B","우수","2016","절대평가","열린재가노인지원서비스센터",NA,NA,0,0,"02-446-0988","서울특별시","광진구","천호대로 591 2층","중곡동",NA,NA
"방문요양","B","우수","2016","절대평가","영등포재가노인복지센터",NA,NA,0,0,"02-833-2307","서울특별시","영등포구","대림로 88","대림동, 재상빌딩 4층",NA,NA
"방문요양","B","우수","2016","절대평가","영산 강남노인복지센터",NA,NA,50,0,"02-565-3857","서울특별시","강남구","테헤란로52길 6 906호","역삼동, 테헤란오피스빌딩",NA,NA
"방문요양","B","우수","2016","절대평가","예사랑노인복지센터",NA,NA,0,0,"02-362-2151","서울특별시","서대문구","독립문공원길 13 상가동508호","현저동",NA,NA
"방문요양","B","우수","2014","상대평가","예성노인복지센터",NA,NA,0,0,"02-2294-0004","서울특별시","구로구","경인로 176","오류동, 시티월드 B109호",NA,NA
"방문요양","B","우수","2016","절대평가","왕금방문요양센터",NA,NA,0,0,"02-376-0522","서울특별시","은평구","갈현로11길 12","구산동, 외 1필지 2층",NA,NA
"방문요양","B","우수","2016","절대평가","우리사랑 동대문방문요양센터",NA,NA,0,0,"02-2215-8010","서울특별시","동대문구","휘경로12길 83","휘경동",NA,NA
"방문요양","B","우수","2016","절대평가","운화실버복지센터",NA,NA,0,0,"02-2232-9464","서울특별시","종로구","지봉로 101-31","창신동",NA,NA
"방문요양","B","우수","2016","절대평가","웃음드림 방문요양센터",NA,NA,0,0,"02-2649-7773","서울특별시","양천구","목동중앙북로4길 39","목동",NA,NA
"방문요양","B","우수","2016","절대평가","유린원광방문요양센터",NA,NA,0,0,"02-433-5673","서울특별시","중랑구","신내로 56","신내동",NA,NA
"방문요양","B","우수","2016","절대평가","은빛사랑 장기요양복지센터",NA,NA,0,0,"02-909-2632","서울특별시","성북구","보국문로 77","정릉동, 2층",37.6111065,127.0086007
"방문요양","B","우수","2016","절대평가","은평복지센터",NA,NA,0,0,"02-356-3516","서울특별시","은평구","갈현로41길 19-1","갈현동",NA,NA
"방문요양","B","우수","2016","절대평가","은평푸른성복지센터",NA,NA,0,0,"02-307-0778","서울특별시","은평구","연서로22길 5-4","대조동",NA,NA
"방문요양","B","우수","2016","절대평가","자비재가노인복지센터",NA,NA,0,0,"02-929-8953","서울특별시","성북구","동소문로26다길 18-2","동선동3가",37.5945984,127.0204402
"방문요양","B","우수","2016","절대평가","자애원요양복지센터",NA,NA,0,0,"02-436-2350","서울특별시","중랑구","용마산로93길 14","면목동",NA,NA
"방문요양","B","우수","2014","상대평가","재가장기요양센터한마음컴패니언",NA,NA,0,0,"02-929-8300","서울특별시","동대문구","천호대로 13 5층","신설동",NA,NA
"방문요양","B","우수","2016","절대평가","전국간호요양센터",NA,NA,0,0,"02-386-8850","서울특별시","은평구","통일로 680 7층","녹번동, 대일빌딩",NA,NA
"방문요양","B","우수","2016","절대평가","정성다해노인복지센터",NA,NA,0,0,"02-2681-0271","서울특별시","구로구","고척로21길 17-1 2층","개봉동",NA,NA
"방문요양","B","우수","2016","절대평가","정성복지센터",NA,NA,0,0,"02-443-9955","서울특별시","송파구","거마로3길 12-1 1층","거여동",NA,NA
"방문요양","B","우수","2016","절대평가","조은복지재가센터",NA,NA,0,0,"02-2668-0282","서울특별시","강서구","허준로 139 304동11층1101호","가양동",NA,NA
"방문요양","B","우수","2016","절대평가","중앙 시니어 장기요양센터",NA,NA,0,0,"02-793-5533","서울특별시","용산구","만리재로 192 5층","서계동",NA,NA
"방문요양","B","우수","2016","절대평가","참마음노인복지센터",NA,NA,0,0,"02-6227-0675","서울특별시","양천구","지양로13길 6 201호","신월동",NA,NA
"방문요양","B","우수","2014","상대평가","참사랑 방문요양센터",NA,NA,0,0,"02-466-0038","서울특별시","광진구","천호대로125길 46 1층101호","중곡동, 삼환스위트홈",NA,NA
"방문요양","B","우수","2016","절대평가","참사랑재가복지센터",NA,NA,0,0,"02-6205-7038","서울특별시","관악구","당곡길 70 3층","봉천동",NA,NA
"방문요양","B","우수","2016","절대평가","참조은노인복지센터",NA,NA,0,0,"02-3394-8939","서울특별시","동대문구","망우로 3 3층","휘경동",NA,NA
"방문요양","B","우수","2016","절대평가","청담종합사회복지관 방문목욕센터",NA,NA,0,0,"02-806-1377","서울특별시","금천구","금하로29길 36","시흥동",NA,NA
"방문요양","B","우수","2016","절대평가","청도재가노인복지센터",NA,NA,0,0,"02-739-7330","서울특별시","동대문구","전농로23길 19","전농동",NA,NA
"방문요양","B","우수","2016","절대평가","청안재가복지센터",NA,NA,0,0,"02-401-1389","서울특별시","송파구","거마로2길 3-5 201호","거여동",NA,NA
